person	personLabel	sexLabel	award	awardLabel	date	birthDate	birthPlace	birthPlaceLabel	country	countryLabel	deathDate #https://w.wiki/3tEM
http://www.wikidata.org/entity/Q7186	Marie Curie	female	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1903-01-01T00:00:00Z	1867-11-07T00:00:00Z	http://www.wikidata.org/entity/Q270	Warsaw	http://www.wikidata.org/entity/Q36	Poland	1934-07-04T00:00:00Z
http://www.wikidata.org/entity/Q8016	Winston Churchill	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1953-01-01T00:00:00Z	1874-11-30T00:00:00Z	http://www.wikidata.org/entity/Q208181	Blenheim Palace	http://www.wikidata.org/entity/Q145	United Kingdom	1965-01-24T00:00:00Z
http://www.wikidata.org/entity/Q8998	Mo Yan	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2012-01-01T00:00:00Z	1955-02-17T00:00:00Z	http://www.wikidata.org/entity/Q651101	Gaomi	http://www.wikidata.org/entity/Q148	People's Republic of China	
http://www.wikidata.org/entity/Q9021	Max Planck	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1918-01-01T00:00:00Z	1858-04-23T00:00:00Z	http://www.wikidata.org/entity/Q1707	Kiel	http://www.wikidata.org/entity/Q183	Germany	1947-10-04T00:00:00Z
http://www.wikidata.org/entity/Q9021	Max Planck	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1918-01-01T00:00:00Z	1858-04-23T00:00:00Z	http://www.wikidata.org/entity/Q1707	Kiel	http://www.wikidata.org/entity/Q183	Germany	1947-12-04T00:00:00Z
http://www.wikidata.org/entity/Q16389	Charles K. Kao	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2009-01-01T00:00:00Z	1933-11-04T00:00:00Z	http://www.wikidata.org/entity/Q8686	Shanghai	http://www.wikidata.org/entity/Q148	People's Republic of China	2018-09-23T00:00:00Z
http://www.wikidata.org/entity/Q19185	George Bernard Shaw	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1925-01-01T00:00:00Z	1856-07-26T00:00:00Z	http://www.wikidata.org/entity/Q1761	Dublin	http://www.wikidata.org/entity/Q27	Ireland	1950-11-02T00:00:00Z
http://www.wikidata.org/entity/Q23434	Ernest Hemingway	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1954-01-01T00:00:00Z	1899-07-21T00:00:00Z	http://www.wikidata.org/entity/Q331397	Oak Park	http://www.wikidata.org/entity/Q30	United States of America	1961-07-02T00:00:00Z
http://www.wikidata.org/entity/Q33760	Bertrand Russell	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1950-01-01T00:00:00Z	1872-05-18T00:00:00Z	http://www.wikidata.org/entity/Q3057926	Trellech	http://www.wikidata.org/entity/Q145	United Kingdom	1970-02-02T00:00:00Z
http://www.wikidata.org/entity/Q34670	Albert Camus	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1957-01-01T00:00:00Z	1913-11-07T00:00:00Z	http://www.wikidata.org/entity/Q1924629	Dréan	http://www.wikidata.org/entity/Q262	Algeria	1960-01-04T00:00:00Z
http://www.wikidata.org/entity/Q37030	Thomas Mann	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1929-01-01T00:00:00Z	1875-06-06T00:00:00Z	http://www.wikidata.org/entity/Q2843	Lübeck	http://www.wikidata.org/entity/Q183	Germany	1955-08-12T00:00:00Z
http://www.wikidata.org/entity/Q37060	José Saramago	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1998-01-01T00:00:00Z	1922-11-16T00:00:00Z	http://www.wikidata.org/entity/Q793814	Azinhaga	http://www.wikidata.org/entity/Q45	Portugal	2010-06-18T00:00:00Z
http://www.wikidata.org/entity/Q37060	José Saramago	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1998-01-01T00:00:00Z	1922-11-16T00:00:00Z	http://www.wikidata.org/entity/Q1012522	Golegã	http://www.wikidata.org/entity/Q45	Portugal	2010-06-18T00:00:00Z
http://www.wikidata.org/entity/Q37327	Samuel Beckett	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1969-01-01T00:00:00Z	1906-04-13T00:00:00Z	http://www.wikidata.org/entity/Q1843815	Foxrock	http://www.wikidata.org/entity/Q27	Ireland	1989-12-22T00:00:00Z
http://www.wikidata.org/entity/Q37767	T. S. Eliot	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1948-01-01T00:00:00Z	1888-09-26T00:00:00Z	http://www.wikidata.org/entity/Q38022	St. Louis	http://www.wikidata.org/entity/Q30	United States of America	1965-01-04T00:00:00Z
http://www.wikidata.org/entity/Q38392	William Faulkner	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1949-01-01T00:00:00Z	1897-09-25T00:00:00Z	http://www.wikidata.org/entity/Q1779875	New Albany	http://www.wikidata.org/entity/Q30	United States of America	1962-07-06T00:00:00Z
http://www.wikidata.org/entity/Q39212	John Steinbeck	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1962-01-01T00:00:00Z	1902-02-27T00:00:00Z	http://www.wikidata.org/entity/Q488125	Salinas	http://www.wikidata.org/entity/Q30	United States of America	1968-12-20T00:00:00Z
http://www.wikidata.org/entity/Q39246	Richard Feynman	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1965-01-01T00:00:00Z	1918-05-11T00:00:00Z	http://www.wikidata.org/entity/Q62460	Far Rockaway	http://www.wikidata.org/entity/Q30	United States of America	1988-02-15T00:00:00Z
http://www.wikidata.org/entity/Q39803	Mario Vargas Llosa	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2010-01-01T00:00:00Z	1936-03-28T00:00:00Z	http://www.wikidata.org/entity/Q159273	Arequipa	http://www.wikidata.org/entity/Q419	Peru	
http://www.wikidata.org/entity/Q41488	Wole Soyinka	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1986-01-01T00:00:00Z	1934-07-13T00:00:00Z	http://www.wikidata.org/entity/Q206484	Abeokuta	http://www.wikidata.org/entity/Q1033	Nigeria	
http://www.wikidata.org/entity/Q41688	Hendrik Lorentz	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1902-01-01T00:00:00Z	1853-07-18T00:00:00Z	http://www.wikidata.org/entity/Q1310	Arnhem	http://www.wikidata.org/entity/Q55	Netherlands	1928-02-04T00:00:00Z
http://www.wikidata.org/entity/Q42037	Jean-Marie Gustave Le Clézio	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2008-01-01T00:00:00Z	1940-04-13T00:00:00Z	http://www.wikidata.org/entity/Q33959	Nice	http://www.wikidata.org/entity/Q142	France	
http://www.wikidata.org/entity/Q42122	Tomas Tranströmer	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2011-01-01T00:00:00Z	1931-04-15T00:00:00Z	http://www.wikidata.org/entity/Q1754	Stockholm	http://www.wikidata.org/entity/Q34	Sweden	2015-03-26T00:00:00Z
http://www.wikidata.org/entity/Q42247	Sully Prudhomme	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1901-01-01T00:00:00Z	1839-03-16T00:00:00Z	http://www.wikidata.org/entity/Q90	Paris	http://www.wikidata.org/entity/Q142	France	1907-09-07T00:00:00Z
http://www.wikidata.org/entity/Q42398	Mikhail Sholokhov	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1965-01-01T00:00:00Z	1905-05-24T00:00:00Z	http://www.wikidata.org/entity/Q4242055	Kruzhilin	http://www.wikidata.org/entity/Q159	Russia	1984-02-21T00:00:00Z
http://www.wikidata.org/entity/Q42443	Anatole France	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1921-01-01T00:00:00Z	1844-04-16T00:00:00Z	http://www.wikidata.org/entity/Q90	Paris	http://www.wikidata.org/entity/Q142	France	1924-10-12T00:00:00Z
http://www.wikidata.org/entity/Q43293	J. M. Coetzee	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2003-01-01T00:00:00Z	1940-02-09T00:00:00Z	http://www.wikidata.org/entity/Q5465	Cape Town	http://www.wikidata.org/entity/Q258	South Africa	
http://www.wikidata.org/entity/Q43523	Gerhart Hauptmann	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1912-01-01T00:00:00Z	1862-11-15T00:00:00Z	http://www.wikidata.org/entity/Q1001231	Szczawno-Zdrój	http://www.wikidata.org/entity/Q36	Poland	1946-06-06T00:00:00Z
http://www.wikidata.org/entity/Q44183	William Golding	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1983-01-01T00:00:00Z	1911-09-19T00:00:00Z	http://www.wikidata.org/entity/Q943517	Newquay	http://www.wikidata.org/entity/Q145	United Kingdom	1993-06-19T00:00:00Z
http://www.wikidata.org/entity/Q44286	Rudolf Mössbauer	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1961-01-01T00:00:00Z	1929-01-31T00:00:00Z	http://www.wikidata.org/entity/Q1726	Munich	http://www.wikidata.org/entity/Q183	Germany	2011-09-14T00:00:00Z
http://www.wikidata.org/entity/Q45970	Czesław Miłosz	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1980-01-01T00:00:00Z	1911-06-30T00:00:00Z	http://www.wikidata.org/entity/Q391479	Šeteniai	http://www.wikidata.org/entity/Q37	Lithuania	2004-08-14T00:00:00Z
http://www.wikidata.org/entity/Q46405	Bjørnstjerne Bjørnson	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1903-01-01T00:00:00Z	1832-01-01T00:00:00Z	http://www.wikidata.org/entity/Q3321646	Kvikne	http://www.wikidata.org/entity/Q20	Norway	1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46405	Bjørnstjerne Bjørnson	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1903-01-01T00:00:00Z	1832-12-08T00:00:00Z	http://www.wikidata.org/entity/Q3321646	Kvikne	http://www.wikidata.org/entity/Q20	Norway	1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46405	Bjørnstjerne Bjørnson	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1903-01-01T00:00:00Z	1832-01-01T00:00:00Z	http://www.wikidata.org/entity/Q3321646	Kvikne	http://www.wikidata.org/entity/Q20	Norway	1910-04-26T00:00:00Z
http://www.wikidata.org/entity/Q46405	Bjørnstjerne Bjørnson	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1903-01-01T00:00:00Z	1832-12-08T00:00:00Z	http://www.wikidata.org/entity/Q3321646	Kvikne	http://www.wikidata.org/entity/Q20	Norway	1910-04-26T00:00:00Z
http://www.wikidata.org/entity/Q46602	Ivan Bunin	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1933-01-01T00:00:00Z	1870-01-01T00:00:00Z	http://www.wikidata.org/entity/Q3426	Voronezh	http://www.wikidata.org/entity/Q159	Russia	1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46602	Ivan Bunin	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1933-01-01T00:00:00Z	1870-10-22T00:00:00Z	http://www.wikidata.org/entity/Q3426	Voronezh	http://www.wikidata.org/entity/Q159	Russia	1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46602	Ivan Bunin	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1933-01-01T00:00:00Z	1870-01-01T00:00:00Z	http://www.wikidata.org/entity/Q3426	Voronezh	http://www.wikidata.org/entity/Q159	Russia	1953-11-08T00:00:00Z
http://www.wikidata.org/entity/Q46602	Ivan Bunin	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1933-01-01T00:00:00Z	1870-10-22T00:00:00Z	http://www.wikidata.org/entity/Q3426	Voronezh	http://www.wikidata.org/entity/Q159	Russia	1953-11-08T00:00:00Z
http://www.wikidata.org/entity/Q46739	Octavio Paz	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1990-01-01T00:00:00Z	1914-03-31T00:00:00Z	http://www.wikidata.org/entity/Q1489	Mexico City	http://www.wikidata.org/entity/Q96	Mexico	1998-04-19T00:00:00Z
http://www.wikidata.org/entity/Q47619	Nadine Gordimer	female	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1991-01-01T00:00:00Z	1923-11-20T00:00:00Z	http://www.wikidata.org/entity/Q761408	Springs	http://www.wikidata.org/entity/Q258	South Africa	2014-07-13T00:00:00Z
http://www.wikidata.org/entity/Q47695	Rudolf Christoph Eucken	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1908-01-01T00:00:00Z	1846-01-05T00:00:00Z	http://www.wikidata.org/entity/Q14839	Aurich	http://www.wikidata.org/entity/Q183	Germany	1926-09-14T00:00:00Z
http://www.wikidata.org/entity/Q47695	Rudolf Christoph Eucken	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1908-01-01T00:00:00Z	1846-01-05T00:00:00Z	http://www.wikidata.org/entity/Q14839	Aurich	http://www.wikidata.org/entity/Q183	Germany	1926-09-15T00:00:00Z
http://www.wikidata.org/entity/Q47755	Imre Kertész	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2002-01-01T00:00:00Z	1929-11-09T00:00:00Z	http://www.wikidata.org/entity/Q1781	Budapest	http://www.wikidata.org/entity/Q28	Hungary	2016-03-31T00:00:00Z
http://www.wikidata.org/entity/Q57063	Philipp Lenard	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1905-01-01T00:00:00Z	1862-06-07T00:00:00Z	http://www.wikidata.org/entity/Q1780	Bratislava	http://www.wikidata.org/entity/Q214	Slovakia	1947-05-20T00:00:00Z
http://www.wikidata.org/entity/Q57067	Max von Laue	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1914-01-01T00:00:00Z	1879-10-09T00:00:00Z	http://www.wikidata.org/entity/Q3104	Koblenz	http://www.wikidata.org/entity/Q183	Germany	1960-04-24T00:00:00Z
http://www.wikidata.org/entity/Q57077	Ferdinand Braun	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1909-01-01T00:00:00Z	1850-06-06T00:00:00Z	http://www.wikidata.org/entity/Q3963	Fulda	http://www.wikidata.org/entity/Q183	Germany	1918-04-20T00:00:00Z
http://www.wikidata.org/entity/Q57092	Johannes Stark	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1919-01-01T00:00:00Z	1874-04-15T00:00:00Z	http://www.wikidata.org/entity/Q515907	Freihung	http://www.wikidata.org/entity/Q183	Germany	1957-06-21T00:00:00Z
http://www.wikidata.org/entity/Q58978	Max Born	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1954-01-01T00:00:00Z	1882-12-11T00:00:00Z	http://www.wikidata.org/entity/Q1799	Wrocław	http://www.wikidata.org/entity/Q36	Poland	1970-01-05T00:00:00Z
http://www.wikidata.org/entity/Q70532	Hans Georg Dehmelt	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1989-01-01T00:00:00Z	1922-09-09T00:00:00Z	http://www.wikidata.org/entity/Q4077	Görlitz	http://www.wikidata.org/entity/Q183	Germany	2017-03-07T00:00:00Z
http://www.wikidata.org/entity/Q73058	Willard Boyle	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2009-01-01T00:00:00Z	1924-08-19T00:00:00Z	http://www.wikidata.org/entity/Q470594	Amherst	http://www.wikidata.org/entity/Q16	Canada	2011-05-07T00:00:00Z
http://www.wikidata.org/entity/Q75603	Miguel Ángel Asturias Rosales	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1967-01-01T00:00:00Z	1899-10-19T00:00:00Z	http://www.wikidata.org/entity/Q1555	Guatemala City	http://www.wikidata.org/entity/Q774	Guatemala	1974-06-09T00:00:00Z
http://www.wikidata.org/entity/Q76462	Wolfgang Ketterle	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2001-01-01T00:00:00Z	1957-10-21T00:00:00Z	http://www.wikidata.org/entity/Q2966	Heidelberg	http://www.wikidata.org/entity/Q183	Germany	
http://www.wikidata.org/entity/Q76797	J. Hans D. Jensen	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1963-01-01T00:00:00Z	1907-06-25T00:00:00Z	http://www.wikidata.org/entity/Q1055	Hamburg	http://www.wikidata.org/entity/Q183	Germany	1973-02-11T00:00:00Z
http://www.wikidata.org/entity/Q80095	Kenzaburō Ōe	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1994-01-01T00:00:00Z	1935-01-31T00:00:00Z	http://www.wikidata.org/entity/Q8081696	Ōse	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q80900	Pearl S. Buck	female	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1938-01-01T00:00:00Z	1892-06-26T00:00:00Z	http://www.wikidata.org/entity/Q2485801	Hillsboro	http://www.wikidata.org/entity/Q30	United States of America	1973-03-06T00:00:00Z
http://www.wikidata.org/entity/Q102483	Jaroslav Seifert	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1984-01-01T00:00:00Z	1901-09-23T00:00:00Z	http://www.wikidata.org/entity/Q1085	Prague	http://www.wikidata.org/entity/Q213	Czech Republic	1986-01-10T00:00:00Z
http://www.wikidata.org/entity/Q102483	Jaroslav Seifert	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1984-01-01T00:00:00Z	1901-09-23T00:00:00Z	http://www.wikidata.org/entity/Q378120	Žižkov	http://www.wikidata.org/entity/Q213	Czech Republic	1986-01-10T00:00:00Z
http://www.wikidata.org/entity/Q103854	Aage Niels Bohr	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1975-01-01T00:00:00Z	1922-06-19T00:00:00Z	http://www.wikidata.org/entity/Q1748	Copenhagen	http://www.wikidata.org/entity/Q756617	Danish Realm	2009-09-08T00:00:00Z
http://www.wikidata.org/entity/Q104668	Vitaly Ginzburg	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2003-01-01T00:00:00Z	1916-10-04T00:00:00Z	http://www.wikidata.org/entity/Q649	Moscow	http://www.wikidata.org/entity/Q159	Russia	2009-11-08T00:00:00Z
http://www.wikidata.org/entity/Q106949	Saul Perlmutter	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2011-01-01T00:00:00Z	1959-09-22T00:00:00Z	http://www.wikidata.org/entity/Q577964	Champaign	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q107407	Hugh David Politzer	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2004-01-01T00:00:00Z	1949-08-31T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q107450	Frank Wilczek	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2004-01-01T00:00:00Z	1951-05-15T00:00:00Z	http://www.wikidata.org/entity/Q2349502	Mineola	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q123026	Charles Édouard Guillaume	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1920-01-01T00:00:00Z	1861-02-15T00:00:00Z	http://www.wikidata.org/entity/Q628354	Fleurier	http://www.wikidata.org/entity/Q39	Switzerland	1938-06-13T00:00:00Z
http://www.wikidata.org/entity/Q123469	Sinclair Lewis	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1930-01-01T00:00:00Z	1885-02-07T00:00:00Z	http://www.wikidata.org/entity/Q996590	Sauk Centre	http://www.wikidata.org/entity/Q30	United States of America	1951-01-10T00:00:00Z
http://www.wikidata.org/entity/Q127234	Albert A. Michelson	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1907-01-01T00:00:00Z	1852-12-19T00:00:00Z	http://www.wikidata.org/entity/Q1005414	Strzelno	http://www.wikidata.org/entity/Q36	Poland	1931-05-09T00:00:00Z
http://www.wikidata.org/entity/Q129155	Roger Martin du Gard	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1937-01-01T00:00:00Z	1881-03-23T00:00:00Z	http://www.wikidata.org/entity/Q48958	Neuilly-sur-Seine	http://www.wikidata.org/entity/Q142	France	1958-08-22T00:00:00Z
http://www.wikidata.org/entity/Q129173	Verner von Heidenstam	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1916-01-01T00:00:00Z	1859-07-06T00:00:00Z	http://www.wikidata.org/entity/Q2257230	Olshammar	http://www.wikidata.org/entity/Q34	Sweden	1940-05-20T00:00:00Z
http://www.wikidata.org/entity/Q130113	Robert Hofstadter	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1961-01-01T00:00:00Z	1915-02-05T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	1990-11-17T00:00:00Z
http://www.wikidata.org/entity/Q131318	Juan Ramón Jiménez	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1956-01-01T00:00:00Z	1881-12-24T00:00:00Z	http://www.wikidata.org/entity/Q785888	Moguer	http://www.wikidata.org/entity/Q29	Spain	1958-05-29T00:00:00Z
http://www.wikidata.org/entity/Q131549	Claude Simon	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1985-01-01T00:00:00Z	1913-10-10T00:00:00Z	http://www.wikidata.org/entity/Q3915	Antananarivo	http://www.wikidata.org/entity/Q1019	Madagascar	2005-07-06T00:00:00Z
http://www.wikidata.org/entity/Q132589	Camilo José Cela	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1989-01-01T00:00:00Z	1916-05-11T00:00:00Z	http://www.wikidata.org/entity/Q3332445	Iria Flavia	http://www.wikidata.org/entity/Q29	Spain	2002-01-17T00:00:00Z
